year_,fire_name,alarm_date,cause,gis_acres,shape_area,cause_desc
2005,OPAL,2005-05-29,14,131.081390380859,530467.592853929,Unknown/Unidentified
2005,GRASSHOPPER,2005-06-12,2,180.560684204102,730703.135521711,Equipment Use
2005,I-40,2005-06-30,14,40.822425842285206,165202.49161958302,Unknown/Unidentified
2005,CLIPPER2,2005-07-02,14,57.516395568847706,232760.592765537,Unknown/Unidentified
2005,INTERSTATE,2005-07-02,1,39.892906188964794,161440.86047381,Lightning
2005,CECIL 2,2005-06-28,14,65.1280059814453,263563.69806314696,Unknown/Unidentified
2005,CHINA LAKE,2005-07-18,16,10357.568359375,41915590.862858206,Aircraft
2005,SEGS,2005-07-19,1,191.770095825195,776066.0330367279,Lightning
2005,PROCTOR,2005-07-23,1,112.755416870117,456304.99261886795,Lightning
2005,MOJAVE,2005-08-08,1,48.6524848937988,196889.61937603602,Lightning
2005,EL MIRAGE,2005-08-27,1,34.7532806396484,140641.533966444,Lightning
2005,HUSKY FIRE,2005-06-04,9,53.6659622192383,217178.44077508,Miscellaneous
2005,BENT,2005-06-22,1,78.83522033691409,319034.803893959,Lightning
2005,SIERRA,2005-06-30,1,249.006484985352,1007693.47909215,Lightning
2005,ROUND UP,2005-07-02,1,9.89996910095215,40063.7541097947,Lightning
2005,CLAY RIVER,2005-07-08,1,75.4923324584961,305506.644653129,Lightning
2005,PAINTED HILLS,2005-09-27,1,12.7042407989502,51412.2387036055,Lightning
2005,APRICOT,2005-05-17,4,667.1226806640619,2699749.70318173,Campfire
2005,FAYE,2005-06-23,14,19.143844604492198,77472.3918987308,Unknown/Unidentified
2005,TOVEY,2005-07-05,14,983.4729614257809,3979973.96959749,Unknown/Unidentified
2005,RUMSEY 2,2005-10-12,9,392.070404052734,1586652.65824596,Miscellaneous
2005,FATTY,2005-08-21,1,10.074274063110401,40769.1419366063,Lightning
2005,IRON,2005-08-27,14,10.988773345947301,44469.988115031796,Unknown/Unidentified
2005,BARREL,2005-08-22,1,24410.216796875,98784644.42901991,Lightning
2005,POPPET FIRE,2005-06-16,18,220.769958496094,893424.351047017,Escaped Prescribed Burn
2005,BELLA,2005-09-05,2,198.537155151367,803451.380184435,Equipment Use
2005,KESWICK,2005-08-01,10,32.32958984375,130833.20167975599,Vehicle
2005,ZIEBRIGHT,2005-11-18,5,7.658941745758059,30994.637481475496,Debris
2005,CROSS,2005-10-14,2,21.1311721801758,85514.8189940573,Equipment Use
2005,GARDEN,2005-09-24,10,110.106155395508,445583.815012665,Vehicle
2004,HAZEN,2004-09-05,4,196.59690856933602,795599.456170678,Campfire
2005,RANCH,2005-07-25,4,427.421264648438,1729712.45782969,Campfire
2005,MANTON,2005-08-26,5,1822.22961425781,7374301.73082908,Debris
2005,FOLEY,2005-08-25,4,324.69671630859403,1314000.98129494,Campfire
2005,36,2005-08-10,4,2875.87109375,11638237.4157702,Campfire
2005,BISHOP A,2005-10-31,2,8.704257965087889,35224.8838734605,Equipment Use
2005,BISHOP B,2005-10-31,2,2.8911736011505096,11700.164009458702,Equipment Use
2005,HOMESTEAD,2005-08-25,2,11.568662643432601,46816.7174822774,Equipment Use
2005,GILARDI 1,2005-08-19,2,37.729377746581996,152685.373990453,Equipment Use
2005,GENESEO,2005-08-18,14,141.195404052734,571397.5094200739,Unknown/Unidentified
2005,COTTONWOOD,2005-08-02,10,64.2714920043945,260097.494116373,Vehicle
2005,SAN JUAN,2005-08-01,2,17.549869537353498,71021.802569344,Equipment Use
2005,LAKE,2005-05-14,2,19.5117111206055,78961.09543996809,Equipment Use
2005,COTTON C,2005-08-25,10,28.3118324279785,114573.920585011,Vehicle
2005,GILARDI 2,2005-10-13,11,12.556915283203098,50816.032925248604,Power Line
2005,LOPEZ,2005-09-06,2,10.506199836731,42517.0815862394,Equipment Use
2005,REST STOP,2005-10-06,2,20.668869018554698,83643.9435505585,Equipment Use
2005,DONOVAN,2005-07-24,10,32.0484046936035,129695.29405778,Vehicle
2005,ARROW IC,2005-06-21,2,54.3998222351074,220148.273837546,Equipment Use
2005,ALMOND,2005-06-30,2,5.19740581512451,21033.155867811798,Equipment Use
2005,BLUE,2005-08-05,2,157.19616699218798,636150.297672711,Equipment Use
2005,CRESTON,2005-07-23,2,230.094482421875,931159.360552973,Equipment Use
2005,YORBA LINDA,2005-07-05,8,1078.50402832031,4364551.0489529995,Playing with Fire
2005,152 FIRE,2005-06-14,14,193.612609863281,783522.453900303,Unknown/Unidentified
2005,600 FIRE,2005-06-01,14,48.67228698730471,196969.761625068,Unknown/Unidentified
2005,800 FIRE,2005-06-30,14,44.3505058288574,179480.12468982,Unknown/Unidentified
2005,810 FIRE,2005-07-01,2,52.0727882385254,210731.09069236,Equipment Use
2005,ALTMAN,2005-07-31,2,43.6613540649414,176691.23674365302,Equipment Use
2005,BAILEY,2005-07-02,14,1024.5390625,4146162.71756334,Unknown/Unidentified
2005,BATES,2005-09-26,1,23.162828445434602,93736.6409077281,Lightning
2005,BLANCO,2005-08-07,2,19.714511871337898,79781.8018211943,Equipment Use
2005,BUCKEYE,2005-11-12,18,20.038162231445302,81091.5643212231,Escaped Prescribed Burn
2005,COTTONWOOD,2005-09-01,10,152.113540649414,615581.677958696,Vehicle
2005,COWPIE,2005-08-01,9,4983.3828125,20167034.8397347,Miscellaneous
2005,DINOSAUR,2005-07-31,14,45.717899322509794,185013.77344627198,Unknown/Unidentified
2005,DOS AMIGOS,2005-06-03,10,746.03466796875,3019095.26293374,Vehicle
2005,ENGINEERS,2005-08-29,2,239.40002441406202,968817.524955915,Equipment Use
2005,HENSLEY,2005-06-20,7,18.7849159240723,76019.8582260346,Arson
2005,HORSESHOE,2005-09-06,14,439.609802246094,1779037.70979465,Unknown/Unidentified
2005,LA PALOMA,2005-09-20,1,751.3079223632809,3040435.17502091,Lightning
2005,LAGUNA,2005-09-26,14,260.28912353515597,1053352.7362893,Unknown/Unidentified
2005,LAGUNA 2,2005-07-30,10,545.005126953125,2205557.43618839,Vehicle
2005,LIGHTNING,2005-09-26,1,21.3158550262451,86262.2016301876,Lightning
2005,LOS BANOS,2005-09-20,1,942.117919921875,3812615.89416897,Lightning
2005,MERVEL,2005-07-09,14,9.23726177215576,37381.8731903684,Unknown/Unidentified
2005,MILLERTON,2005-11-26,1,29.1960849761963,118152.36022957199,Lightning
2005,MYERS,2005-06-26,10,91.9193115234375,371984.264634669,Vehicle
2005,MYSTERY,2005-05-25,14,21.7424964904785,87988.7611100235,Unknown/Unidentified
2005,NOBLE,2005-07-21,1,155.57043457031202,629571.2404096479,Lightning
2005,PRESTON,2005-09-25,14,75.32965087890621,304848.29113284,Unknown/Unidentified
2005,QUARTZ,2005-07-25,14,547.360595703125,2215089.77984067,Unknown/Unidentified
2005,RATTLESNAKE,2005-09-26,1,23.404483795166,94714.584523733,Lightning
2005,SAN LUIS,2005-07-11,10,332.25970458984403,1344607.29400988,Vehicle
2005,STUMPFIELD,2005-09-04,4,11.457003593444801,46364.85025605441,Campfire
2005,URROTIA,2005-09-15,14,420.424407958984,1701397.18992858,Unknown/Unidentified
2005,WRIGHT,2005-06-08,14,29.4973583221436,119371.577706086,Unknown/Unidentified
2005,TWIN,2005-09-26,10,103.536499023438,418997.33213840006,Vehicle
2005,SERENITY,2005-09-16,7,23.8159675598145,96379.80044481391,Arson
2005,SAND RIDGE,2005-08-04,7,5.6707448959350595,22948.6903532754,Arson
2005,JACKSON,2005-07-26,10,21.235668182373,85937.69693231929,Vehicle
2005,BRADEN,2005-09-30,1,13.295413017272901,53804.6269557373,Lightning
2005,BOREL,2005-08-27,2,104.534858703613,423037.569659931,Equipment Use
2005,ELM,2005-06-02,14,271.654052734375,1099344.98247833,Unknown/Unidentified
2005,FOX,2005-07-01,8,16.034673690795902,64890.0226160082,Playing with Fire
2005,HIGHWAY,2005-05-22,3,48.3041839599609,195480.102027415,Smoking
2005,IDYLLWILD,2005-09-04,14,45.2836494445801,183256.424086175,Unknown/Unidentified
2005,INDIAN,2005-05-04,7,20.0100593566895,80977.8357636357,Arson
2005,INDIAN 2,2005-09-09,4,188.745193481445,763824.675292488,Campfire
2005,KNOLL,2005-04-20,2,19.5745544433594,79215.41442880861,Equipment Use
2005,REDLANDS,2005-05-21,9,13.5457248687744,54817.602101567194,Miscellaneous
2005,ROCK,2005-07-26,1,99.3766326904297,402162.969954938,Lightning
2005,SAN TIMOTEO,2005-09-28,2,1014.6405029296901,4106104.53667358,Equipment Use
2005,SANTA,2005-05-18,9,2.33165192604065,9435.8606737564,Miscellaneous
2005,SLOPE,2005-04-09,14,12.9954357147217,52590.6624974947,Unknown/Unidentified
2005,WARREN,2005-07-01,2,72.7301864624023,294328.622976713,Equipment Use
2005,WOODHOUSE,2005-10-05,6,6532.97314453125,26438004.3073631,Railroad
2005,SOBOBA,2005-06-22,9,2076.45776367188,8403126.46089568,Miscellaneous
2005,HWY 4 #3,2005-06-21,10,62.592124938964794,253301.341467526,Vehicle
2005,PG&E #7,2005-06-25,11,58.8074836730957,237985.450163692,Power Line
2005,BROWN,2005-08-23,14,162.552505493164,657826.651691686,Unknown/Unidentified
2005,SHOSHONI,2005-08-24,5,37.7972831726074,152960.170802456,Debris
2005,BORDER#6,2005-05-15,19,34.6728744506836,140316.142772947,Illegal Alien Campfire
1960,,,1,78.9724960327148,319590.363368729,Lightning
1960,,,9,2423.07348632812,9805830.07465848,Miscellaneous
1970,HOWELL,1970-08-02,14,1745.9016113281198,7065413.07818024,Unknown/Unidentified
1970,JORDAN (ROADSIDE #70),1970-11-13,14,539.87451171875,2184794.71287423,Unknown/Unidentified
1970,JURUPA (RAILROAD #16),1970-05-14,14,1157.02624511719,4682318.94348008,Unknown/Unidentified
1970,RECHE,1970-11-12,14,3864.47094726562,15638959.088446697,Unknown/Unidentified
1970,SPRINGS,1970-06-30,14,444.832397460938,1800172.84244018,Unknown/Unidentified
1970,TERRACE HILL,1970-05-02,14,1847.62145996094,7477058.69482515,Unknown/Unidentified
1970,VIRGINIA,1970-05-31,14,1737.26574707031,7030465.17574287,Unknown/Unidentified
1970,EL TORO,1970-09-25,14,412.772827148438,1670432.37978021,Unknown/Unidentified
1970,TONNER,1970-09-25,14,64.8991546630859,262637.556466981,Unknown/Unidentified
1970,POPLAR,1970-08-02,9,1420.9221191406198,5750267.853685901,Miscellaneous
1970,WILEY,1970-11-13,14,448.610900878906,1815463.8691238,Unknown/Unidentified
1970,FOOTHILL,1970-09-25,14,4730.0517578125,19141840.0406803,Unknown/Unidentified
2004,SCHOOL,2004-05-03,14,359.108306884766,1453259.77022522,Unknown/Unidentified
1979,NACIMIENTO,1979-09-01,7,6069.88232421875,24563943.023962602,Arson
1979,,,9,573.291809082031,2320029.70589343,Miscellaneous
1979,FREEMAN FLAT,1979-08-30,14,1345.54809570312,5445239.78129953,Unknown/Unidentified
1979,HERNANDEZ,1979-08-03,14,680.923400878906,2755599.35349369,Unknown/Unidentified
1979,MONTE FIRE/USFS,1979-09-13,14,2105.88256835938,8522204.78008092,Unknown/Unidentified
1979,PLACERITA FIRE,1979-12-12,14,816.843872070312,3305649.856853,Unknown/Unidentified
1990,BUTTE PG&E #24,1990-06-11,14,692.340698242188,2801803.3921469,Unknown/Unidentified
1990,BAYLES,1990-10-13,5,341.179931640625,1380706.22293575,Debris
1990,MIDWAY,1990-10-05,5,541.844299316406,2192765.99288466,Debris
1990,WILD,1990-06-08,9,30.0252876281738,121508.030965477,Miscellaneous
1990,WILD,1990-06-08,2,256.809417724609,1039270.80789513,Equipment Use
1990,,,9,474.732727050781,1921175.17896508,Miscellaneous
1990,,,14,217.735549926758,881144.514695802,Unknown/Unidentified
1990,SOUTH MOUNTAIN,1990-10-08,14,734.565795898438,2972682.25267784,Unknown/Unidentified
1990,SAPRA,1990-07-05,14,127.801109313965,517192.740565571,Unknown/Unidentified
1990,SHIELLS,1990-10-09,14,403.237731933594,1631845.24373324,Unknown/Unidentified
1990,POLE,1990-06-23,14,257.204864501953,1040871.16088082,Unknown/Unidentified
1990,DEVIL,1990-08-08,1,491.994201660156,1991029.84989781,Lightning
1998,SIBLEY #2,,7,200.035003662109,809512.95759954,Arson
1998,GREENRIDGE #6,,11,1388.17492675781,5617744.45127286,Power Line
1966,BLAKE,1966-08-22,1,20.3137378692627,82206.7818262388,Lightning
1966,INDIAN RIDGE,1966-09-05,7,11743.6767578125,47524972.492219,Arson
1966,HELLS FIRE,1966-10-23,3,12.775238990783699,51699.5598112782,Smoking
1966,ROUND,1966-08-07,4,20864.25,84434621.27410771,Campfire
1982,OAK MANOR,1982-07-15,14,70.30178833007811,284501.24598040304,Unknown/Unidentified
1982,ALEXANDER,1982-10-10,14,79.6780319213867,322445.544736719,Unknown/Unidentified
1973,TRIPPET FIRE,1973-10-30,14,2831.40161132812,11458275.4561649,Unknown/Unidentified
1973,CRENSHAW FIRE,1973-06-22,14,929.1112670898441,3759979.85278515,Unknown/Unidentified
1973,,1973-08-06,14,8.92072010040283,36100.872500112004,Unknown/Unidentified
1973,,1973-10-31,14,38.1662635803223,154453.383444834,Unknown/Unidentified
1973,,1973-07-09,14,9.45532703399658,38264.349461246,Unknown/Unidentified
1973,,1973-06-22,14,0.174439802765846,705.932827921649,Unknown/Unidentified
1977,LIGHTNING SERIES #2,1977-08-01,14,70.7529602050781,286327.075781846,Unknown/Unidentified
1977,LIGHTNING SERIES #2,1977-08-01,14,937.908935546875,3795582.77431122,Unknown/Unidentified
1977,LIGHTNING SERIES #2,1977-08-01,14,114.195281982422,462131.897812259,Unknown/Unidentified
1977,LIGHTNING SERIES #2,1977-08-01,14,65.12319183349611,263544.215161746,Unknown/Unidentified
1977,MITCHELL CANYON,,14,4859.0126953125,19663726.1690833,Unknown/Unidentified
1977,,,14,146.925048828125,594584.574919624,Unknown/Unidentified
1977,,1977-08-06,9,266.331787109375,1077806.54244605,Miscellaneous
1953,HURDY GURDY,1953-09-21,1,4.978542804718019,20147.4476993032,Lightning
1953,COOPER CREEK,1953-09-24,1,4.978122234344481,20145.7452719863,Lightning
1953,KNIGHT,1953-08-02,5,4.97881507873535,20148.5503160492,Debris
1953,SIMS,1953-08-12,1,6.97020387649536,28207.4149952752,Lightning
1955,HARBIN SPRINGS #2,1955-07-24,14,409.312561035156,1656429.22590441,Unknown/Unidentified
1955,HEALY LOGGING CO.,1955-09-02,14,22508.65625,91089299.658173,Unknown/Unidentified
1955,HOG MT. R.I.ESCAPE,1955-09-21,14,1368.39587402344,5537701.45624818,Unknown/Unidentified
1955,JACK ALBEE,1955-09-03,14,4156.978515625,16822694.8348022,Unknown/Unidentified
1955,LEGGETT DUMP,1955-08-12,14,515.10791015625,2084567.69829218,Unknown/Unidentified
1955,LOMBARDI,1955-08-10,14,265.298736572266,1073625.85699905,Unknown/Unidentified
1955,LUND (ASSIST),1955-08-04,14,252.749435424805,1022840.68104499,Unknown/Unidentified
1955,,,9,950.3783569335941,3846044.76752495,Miscellaneous
1955,,,9,108.32754516601601,438386.031409415,Miscellaneous
1953,OAK KNOB,1953-08-13,1,148.370300292969,600433.304123768,Lightning
1953,J. RUSS,1953-08-13,1,21.0047435760498,85003.1779061322,Lightning
1953,GOOSE CREEK,1953-08-13,1,32.5302696228027,131645.33650239801,Lightning
1953,BEAR CREEK,1953-08-13,1,9.83094024658203,39784.402118506296,Lightning
1953,SIGNAL PEAK,1953-08-13,1,10.688663482666,43255.4870205127,Lightning
1953,GROUSE RIDGE,1953-08-12,1,5.28547525405884,21389.5595316697,Lightning
1964,WHITR ROCK,1964-08-19,14,378.44509887695295,1531512.96565401,Unknown/Unidentified
1958,INDIAN PEAK,1958-10-14,14,432.393859863281,1749835.86560835,Unknown/Unidentified
1958,SANTA SUSANA DUMP,1958-12-02,14,522.266052246094,2113535.70624272,Unknown/Unidentified
1958,SANTA ROSA,1958-12-29,14,1138.39819335938,4606934.25205208,Unknown/Unidentified
1972,,,9,119.98211669921899,485550.39570343104,Miscellaneous
1972,CRESCENT FIRE,1972-07-03,14,196.50646972656202,795233.4909272371,Unknown/Unidentified
1972,AKENS FIRE,1972-07-07,14,642.986511230469,2602074.02964006,Unknown/Unidentified
1972,VIA VERDE FIRE,1972-07-29,14,10.4299201965332,42208.3901532436,Unknown/Unidentified
1972,WINNETT FIRE,1972-07-29,14,747.1357421875,3023551.05882457,Unknown/Unidentified
1972,GOLDEN SPRINGS FIRE,1972-07-29,14,718.013061523438,2905695.8400320997,Unknown/Unidentified
1972,BUZZARD PEAK FIRE,1972-08-31,14,183.056564331055,740803.6564643341,Unknown/Unidentified
1972,,1972-07-28,14,19.2349739074707,77841.1786983046,Unknown/Unidentified
1972,,1972-08-28,14,19.2550144195557,77922.2750112599,Unknown/Unidentified
1972,,1972-08-06,14,84.6769027709961,342675.27386182104,Unknown/Unidentified
1972,,1972-07-23,14,5.93885946273804,24033.712157277998,Unknown/Unidentified
1972,,1972-07-28,14,6.4457573890686,26085.0552441004,Unknown/Unidentified
1972,,1972-06-16,14,31.4542922973633,127291.006040551,Unknown/Unidentified
1974,,1974-07-09,14,14.3273515701294,57980.7335211975,Unknown/Unidentified
1950,P.G.& E. #4,1950-09-03,14,1133.36437988281,4586563.04872618,Unknown/Unidentified
1950,BAGGETT GULCH,1950-06-02,9,3941.26733398438,15949743.4646396,Miscellaneous
1971,BLUE,1971-08-30,9,2802.78125,11342453.254797198,Miscellaneous
1971,SENCE RANCH BRUSH #2,1971-12-16,14,2819.45825195312,11409942.9635046,Unknown/Unidentified
1971,GOODENOUGH,1971-10-05,14,2255.09204101562,9126033.62703398,Unknown/Unidentified
2005,BORDER#7,2005-05-21,19,8.42710208892822,34103.2728002454,Illegal Alien Campfire
2005,RAILROAD,2005-06-11,6,40.2824058532715,163017.108464708,Railroad
2005,RIBBONWOOD,2005-06-26,8,35.5626068115234,143916.757398935,Playing with Fire
2005,BORDER#20,2005-06-29,19,18.671564102172898,75561.13737076349,Illegal Alien Campfire
2005,MILLER,2005-07-03,11,19.7053623199463,79744.7736417932,Power Line
2005,PAUMA,2005-07-05,14,65.1398849487305,263611.755565331,Unknown/Unidentified
2005,CHURCH,2005-07-05,14,50.8999252319336,205984.685382185,Unknown/Unidentified
2005,BEAUTY,2005-07-21,1,43.765064239502,177110.93723368397,Lightning
2005,SAND,2005-07-23,1,10.6332225799561,43031.126901160496,Lightning
2005,BORDER#26,2005-07-19,8,45.3418464660645,183491.949940596,Playing with Fire
2005,BORDER#31,2005-07-29,19,115.314575195312,466661.525561704,Illegal Alien Campfire
2005,BORDER#33,2005-07-31,19,81.5556411743164,330043.970015306,Illegal Alien Campfire
2005,MISSION,2005-08-01,14,18.9393310546875,76644.7524248772,Unknown/Unidentified
2005,BORDER#40,2005-08-20,4,11.7035074234009,47362.414144154405,Campfire
2005,HAUSER,2005-07-14,4,123.60369873046899,500206.420420243,Campfire
2005,BORDER#44,2005-09-02,19,340.48077392578097,1377876.8622589,Illegal Alien Campfire
2005,VOLCAN,2005-09-06,7,617.582092285156,2499265.95393699,Arson
2005,RINCON#15,2005-09-29,7,44.80778503417971,181330.675846353,Arson
2005,BORDER#48,2005-09-30,19,257.160919189453,1040693.29263094,Illegal Alien Campfire
2005,BORDER#49,2005-10-05,19,21.909601211547898,88665.0078037276,Illegal Alien Campfire
2005,BORDER#50,2005-10-05,9,3862.90307617188,15632614.2133319,Miscellaneous
2005,SPICE,2005-10-13,14,25.2759094238281,102287.97535994,Unknown/Unidentified
2005,HWY 94,2005-10-30,10,11.499217987060499,46535.6842624091,Vehicle
2005,BORDER#1,2005-05-04,19,0.466147571802139,1886.4323231402802,Illegal Alien Campfire
2005,MAZZETTI,2005-07-15,7,8.239794731140138,33345.2677215995,Arson
2005,SUMMITT,2005-07-23,14,6.0454411506652805,24465.032487394903,Unknown/Unidentified
2005,RINCON#11,2005-09-12,7,5.6726541519165,22956.4160111205,Arson
2005,MAGEE,2005-09-28,14,58.89872741699221,238354.69716782897,Unknown/Unidentified
2005,Five,2005-06-04,1,2371.54614257812,9597306.30182429,Lightning
2005,GRUNDER,2005-09-12,10,136.623092651367,552894.022804674,Vehicle
2005,PG&E #15,2005-11-08,11,146.243072509766,591824.696475086,Power Line
2005,WENTZEL,2005-08-01,2,387.184906005859,1566881.66858217,Equipment Use
2005,BRANDT,2005-06-01,2,71.0038604736328,287342.435547731,Equipment Use
2005,LICHENS,2005-09-17,18,746.626953125,3021492.08465562,Escaped Prescribed Burn
2005,UPRR_FIRE8_,2005-07-13,6,12.726146697997999,51500.8887930058,Railroad
2005,UPRR_FIRE7_,2005-07-13,6,0.47739294171333296,1931.94063412272,Railroad
2005,UPRR_FIRE6,2005-07-13,6,0.6352376341819761,2570.71538876553,Railroad
2005,UPRR_FIRE5_,2005-07-13,6,7.93103790283203,32095.7725612844,Railroad
2005,UPRR_FIRE4_,2005-07-13,6,9.07585620880127,36728.68552208,Railroad
2005,UPRR_FIRE3_,2005-07-13,6,5.4449987411499,22035.128315053902,Railroad
2005,UPRR_FIRE2_,2005-07-13,6,4.5552339553833,18434.378058913,Railroad
2005,UPRR_FIRE_,2005-07-13,6,10.2245941162109,41377.4632739812,Railroad
1952,SCHNEIDER,1952-08-19,14,1459.2646484375,5905434.46526724,Unknown/Unidentified
1952,HAY,1952-09-03,9,400.81103515625,1622024.70268292,Miscellaneous
2005,,2005-06-26,14,544.772766113281,2204617.15161466,Unknown/Unidentified
1998,MANZANAR FIRE,,14,340.490203857422,1377914.92649407,Unknown/Unidentified
1997,BRONCO,1997-06-27,14,67.92581176757811,274885.992162031,Unknown/Unidentified
2006,FAY,2006-05-18,9,32.9278030395508,133254.089686192,Miscellaneous
1984,LOMA RIDGE,,14,1434.94104003906,5807000.51232087,Unknown/Unidentified
1974,JOHN & ELVA FERGUSON,1974-04-28,14,318.106689453125,1287332.08690799,Unknown/Unidentified
1974,KEENE #1,1974-07-23,14,1038.80065917969,4203877.08985259,Unknown/Unidentified
1970,,,14,20.8742618560791,84475.1418906053,Unknown/Unidentified
1970,,,14,11.599935531616199,46943.2745125025,Unknown/Unidentified
1970,,,14,15.366961479187,62187.886321206104,Unknown/Unidentified
1970,,,14,100.16975402831999,405372.622944187,Unknown/Unidentified
